"id","code","description"
"product_code_190000_service","190000","Jasa Pendukung untuk Pertanian, Perburuan, Kehutanan, Perikanan, Pertambangan dan Keperluan Lain"
"product_code_190100_service","190100","Jasa Pendukung untuk Pertanian, Perburuan, Kehutanan dan Perikanan"
"product_code_190101_service","190101","Jasa pendukung untuk produksi hasil panen"
"product_code_190102_service","190102","Jasa peternakan hewan"
"product_code_190103_service","190103","Jasa pendukung untuk perburuan"
"product_code_190104_service","190104","Jasa pendukung untuk kehutanan dan penebangan kayu"
"product_code_190105_service","190105","Jasa pendukung untuk perikanan"
"product_code_190200_service","190200","Jasa Pendukung untuk Pertambangan"
"product_code_190201_service","190201","Jasa Pendukung untuk Pertambangan"
"product_code_190300_service","190300","Jasa Pendukung untuk Distribusi Listrik, Gas dan Air"
"product_code_190301_service","190301","Jasa pendukung untuk distribusi dan transmisi listrik"
"product_code_190302_service","190302","Jasa distribusi gas melalui sumber gas (atas dasar biaya atau kontrak)"
"product_code_190303_service","190303","Jasa distribusi air melalui sumber air (atas dasar biaya atau kontrak)"
"product_code_190304_service","190304","Jasa distribusi persediaan uap, air panas dan pendingin ruangan (AC) melalui sumbernya (atas dasar biaya atau kontrak)"
"product_code_190305_service","190305","Jasa distribusi air, kecuali melalui sumber air (atas dasar biaya atau kontrak)"
"product_code_200000_service","200000","Jasa Perawatan, Perbaikan dan Instalasi (kecuali Konstruksi)"
"product_code_200100_service","200100","Jasa Perawatan dan Perbaikan Produk-Produk Logam Pabrikan, kecuali Mesin-Mesin dan Peralatan"
"product_code_200101_service","200101","Jasa perawatan dan perbaikan produk-produk logam pabrikan, kecuali mesin-mesin dan peralatan"
"product_code_200102_service","200102","Jasa perawatan dan perbaikan mesin kantor dan mesin hitung"
"product_code_200103_service","200103","Jasa perawatan dan perbaikan komputer dan suku cadang komputer"
"product_code_200104_service","200104","Jasa perawatan dan perbaikan mesin transportasi/angkutan dan peralatannya"
"product_code_200105_service","200105","Jasa perawatan dan perbaikan mesin-mesin dan peralatan lainnya"
"product_code_200200_service","200200","Jasa Perbaikan Barang-Barang Lainnya"
"product_code_200201_service","200201","Jasa perbaikan alas kaki dan barang-barang dari kulit"
"product_code_200202_service","200202","Jasa perbaikan jam tangan, jam dinding dan barang-barang perhiasan"
"product_code_200203_service","200203","Jasa perbaikan pakaian dan barang tekstil rumah tangga"
"product_code_200204_service","200204","Jasa perbaikan barang-barang mebel"
"product_code_200209_service","200209","Jasa perawatan dan perbaikan barang lainnya ytdl"
"product_code_200300_service","200300","Jasa Instalasi (selain Konstruksi)"
"product_code_200301_service","200301","Jasa instalasi produk-produk logam pabrikan, kecuali mesin dan peralatan"
"product_code_200302_service","200302","Jasa instalasi mesin dan peralatan industri, manufaktur dan jasa industri"
"product_code_200303_service","200303","Jasa instalasi mesin-mesin kantor dan mesin hitung dan komputer"
"product_code_200304_service","200304","Jasa instalasi peralatan dan perlengkapan radio, televisi, dan alat komunikasi lainnya"
"product_code_200305_service","200305","Jasa instalasi mesin kedokteran profesional dan peralatannya, alat-alat presisi dan optik"
"product_code_200306_service","200306","Jasa instalasi mesin dan perlengkapan listrik ytdl"
"product_code_200309_service","200309","Jasa instalasi barang-barang lain, ytdl"
"product_code_210000_service","210000","Jasa Pengolahan/Pembuatan dengan Input dari Industri Lain"
"product_code_210100_service","210100","Jasa Pengolahan Makanan, Minuman Dan Tembakau"
"product_code_210101_service","210101","Jasa pengolahan daging"
"product_code_210102_service","210102","Jasa pengolahan ikan"
"product_code_210103_service","210103","Jasa pengolahan buah dan sayuran"
"product_code_210104_service","210104","Jasa pengolahan minyak dan lemak dari tumbuhan dan hewan"
"product_code_210105_service","210105","Jasa pengolahan produk yang terbuat dari susu"
"product_code_210106_service","210106","Jasa pengolahan produk makanan lainnya"
"product_code_210107_service","210107","Jasa pengolahan makanan hewan"
"product_code_210108_service","210108","Jasa pengolahan minuman"
"product_code_210109_service","210109","Jasa pengolahan tembakau"
"product_code_210200_service","210200","Jasa Pengolahan Tekstil, Pakaian Jadi Dan Produk Kulit (Maklon)"
"product_code_210201_service","210201","Jasa pengolahan tekstil"
"product_code_210202_service","210202","Jasa pembuatan pakaian jadi"
"product_code_210203_service","210203","Jasa pembuatan kulit dan barang-barang yang terbuat dari kulit"
"product_code_210300_service","210300","Jasa Pengolahan Kayu dan Kertas"
"product_code_210301_service","210301","Jasa pengolahan kayu dan produk kayu"
"product_code_210302_service","210302","Jasa pengolahan kertas dan barang-barang yang terbuat dari kertas"
"product_code_210400_service","210400","Jasa Pengolahan Produk Minyak, Bahan Kimia dan Barang-Barang Farmasi"
"product_code_210401_service","210401","Jasa pengolahan produk dari arang dan minyak sulingan"
"product_code_210402_service","210402","Jasa pembuatan produk-produk dari bahan kimia"
"product_code_210403_service","210403","Jasa pembuatan produk dari barang-barang farmasi"
"product_code_210500_service","210500","Jasa Pembuatan Produk Karet Dan Plastik, Dan Produk Barang Tambang Bukan Logam"
"product_code_210501_service","210501","Jasa pembuatan produk karet dan plastik"
"product_code_210502_service","210502","Jasa pembuatan produk dari plastik"
"product_code_210503_service","210503","Jasa pembuatan produk barang tambang bukan logam"
"product_code_210600_service","210600","Jasa Pembuatan Logam Dasar"
"product_code_210601_service","210601","Jasa Pembuatan Logam Dasar"
"product_code_210700_service","210700","Jasa Pembuatan Logam Pabrikan, Mesin Dan Peralatan Lainnya"
"product_code_210701_service","210701","Jasa pembuatan produk logam berstruktur, tangki, tandon air dan generator uap"
"product_code_210702_service","210702","Jasa pembuatan senjata dan amunisi"
"product_code_210703_service","210703","Jasa pembuatan dan perawatan produk logam pabrikan lainnya"
"product_code_210704_service","210704","Jasa pembuatan komputer, barang elektronik dan barang optik"
"product_code_210705_service","210705","Jasa pembuatan alat-alat listrik"
"product_code_210706_service","210706","Jasa pembuatan mesin serbaguna"
"product_code_210707_service","210707","Jasa pembuatan mesin-mesin khusus"
"product_code_210800_service","210800","Jasa Pembuatan Alat-Alat Transportasi/Angkutan"
"product_code_210801_service","210801","Jasa pembuatan kendaraan bermotor dan trailer"
"product_code_210802_service","210802","Jasa pembuatan alat-alat transportasi/angkutan lainnya"
"product_code_210900_service","210900","Jasa Pembuatan Barang-Barang Lainnya"
"product_code_210901_service","210901","Jasa Pembuatan Barang-Barang Lainnya"
"product_code_220000_service","220000","Jasa Pembuatan Barang-Barang Lainnyaï¼› Jasa Penerbitan, Percetakan dan Produksiï¼› Jasa Perbaikan Alat-Alat"
"product_code_220100_service","220100","Jasa Penerbitan, Percetakan Dan Produksi Ulang"
"product_code_220101_service","220101","Jasa penerbitan atas dasar balas jasa atau kontrak"
"product_code_220102_service","220102","Jasa percetakan dan produksi ulang dari media perekam, atas dasar balas jasa atau kontrak"
"product_code_220200_service","220200","Jasa percetakan, pressing/pemgepresan, pengecapan dan jasa pembuatan plastik sejenis"
"product_code_220201_service","220201","Jasa percetakan, pressing/pemgepresan, pengecapan dan jasa pembuatan plastik sejenis"
"product_code_220300_service","220300","Jasa Pemilihan, Penempaan, Pengecapan dan Pembuatan Barang-Barang Logam Sejenis"
"product_code_220301_service","220301","Jasa pemilihan besi dan baja"
"product_code_220302_service","220302","Jasa pemilihan logam-logam bukan besi"
"product_code_220303_service","220303","Jasa metalurgi seperti penempaan, pressing/pengepresan, pembentukan gulungan dan pembuatan bubuk logam"
"product_code_220400_service","220400","Jasa Daur Ulang Barang-Barang, atas Dasar Balas Jasa atau Kontrak"
"product_code_220401_service","220401","Jasa daur ulang limbah dan sisaan logam, atas dasar balas jasa atau kontrak"
"product_code_220402_service","220402","Jasa daur ulang limbah dan sisaan non-logam, atas dasar balas jasa atau kontrak"
"product_code_230000_service","230000","Jasa Administrasi Publik dan Jasa Lainnya untuk Masyarakat, Jasa Jaminan Sosial Wajib"
"product_code_230100_service","230100","Jasa Administrasi Pemerintahan"
"product_code_230101_service","230101","Jasa pemerintahan umum secara keseluruhan"
"product_code_230102_service","230102","Jasa administrasi publik yang menyediakan layanan pendidikan, kesehatan, kebudayaan dan jasa sosial lainnya, selain jasa jaminan sosial masyarakat"
"product_code_230103_service","230103","Jasa administrasi umum yang berhubungan dengan cara kerja yang lebih efisien"
"product_code_230109_service","230109","Jasa administrasi pemerintahan lainnya"
"product_code_230200_service","230200","Jasa Administrasi Umum yang Disediakan untuk Komunitas Masyarakat Umum Secara Keseluruhan"
"product_code_230201_service","230201","Jasa administrasi umum yang berhubungan dengan urusan administrasi luar negeri, jasa diplomat dan konsulat lar negeri"
"product_code_230202_service","230202","Jasa yang berhubungan dengan bantuan ekonomi luar negeri"
"product_code_230203_service","230203","Jasa yang berhubungan dengan bantuan militer luar negeri"
"product_code_230204_service","230204","Jasa pertahanan militer"
"product_code_230205_service","230205","Jasa pertahanan sipil"
"product_code_230206_service","230206","Jasa polisi dan pemadam kebakaran"
"product_code_230207_service","230207","Jasa administrasi umum yang berhubungan dengan pengadilan hukum"
"product_code_230208_service","230208","Jasa administrasi umum yang berhubungan dengan penahanan dan rehabilitasi narapidana/pelaku tindak kejahatan"
"product_code_230209_service","230209","Jasa administrasi umum yang berhubungan dengan urusan keselamatan dan tatanan masyarakat"
"product_code_230300_service","230300","Jasa Administrasi yang Berhubungan dengan Skema Jaminan Sosial Wajib"
"product_code_230301_service","230301","Jasa administrasi yang berhubungan dengan penyakit persalinan atau ganti rugi atas cacat tubuh"
"product_code_230302_service","230302","Jasa administrasi yang berhubungan dengan skema pensiun pegawai negeriï¼› ketidakmampuan usia lanjut atau skema manfaat ahli waris selain pegawai negeri"
"product_code_230303_service","230303","Jasa administrasi yang berhubungan dengan pemberian pesangon (dana kompensasi) untuk pemberhentian pekerja"
"product_code_230304_service","230304","Jasa administrasi yang berhubungan dengan program tunjangan untuk keluarga dan anak"
"product_code_240000_service","240000","Jasa Pendidikan"
"product_code_240100_service","240100","Jasa Pendidikan Pra-Sekolah Dasar (SD)"
"product_code_240101_service","240101","Jasa Pendidikan Pra-Sekolah Dasar (SD)"
"product_code_240200_service","240200","Jasa Pendidikan Sekolah Dasar (SD)"
"product_code_240201_service","240201","Jasa Pendidikan Sekolah Dasar (SD)"
"product_code_240300_service","240300","Jasa Pendidikan Sekolah Menengah"
"product_code_240301_service","240301","Jasa pendidikan Sekolah Menengah Pertama (SMP), umum"
"product_code_240302_service","240302","Jasa pendidikan Sekolah Menengah Pertama, teknik dan kejuruan"
"product_code_240303_service","240303","Jasa pendidikan Sekolah Menengah Atas (SMA), umum"
"product_code_240304_service","240304","Jasa pendidikan Sekolah Menengah Atas (SMA), teknik dan kejuruan"
"product_code_240400_service","240400","Jasa Pendidikan Paska-Pendidikan Menengah Non Tersier"
"product_code_240401_service","240401","Jasa pendidikan paska-pendidikan menengah non tersier, umum"
"product_code_240402_service","240402","Jasa pendidikan paska-pendidikan menengah non tersier, teknik dan kejuruan"
"product_code_240500_service","240500","Jasa Pendidikan Tersier"
"product_code_240501_service","240501","Jasa pendidikan tersier tingkat pertama"
"product_code_240502_service","240502","Jasa pendidikan tersier tingkat kedua"
"product_code_240900_service","240900","Jasa Pendidikan Lain (Informal) Dan Pelatihan/Kursus Lainnya Serta Jasa Pendukung Pendidikan"
"product_code_240901_service","240901","Jasa pendidikan dan pelatihan/kursus lainnya"
"product_code_240902_service","240902","Jasa pendukung pendidikan"
"product_code_250000_service","250000","Jasa Kesehatan Masyarakat Dan Organisasi Sosial Kemanusiaan"
"product_code_250100_service","250100","Jasa Kesehatan Masyarakat"
"product_code_250101_service","250101","Jasa pasien rawat inap"
"product_code_250102_service","250102","Jasa kedokteran dan kedokteran gigi"
"product_code_250109_service","250109","Jasa kesehatan masyarakat lainnya"
"product_code_250200_service","250200","Jasa Institusi Rawat Inap/Panti Untuk Orang Tua (Panti Jompo) Dan Orang Cacat"
"product_code_250201_service","250201","Jasa kesehatan selaian rumah sakit"
"product_code_250202_service","250202","Jasa institusi rawat inap/panti untuk orang tua (panti jompo) dan orang yang memiliki cacat"
