id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_30101090109,3.01.01.09.01.09,"(-) Resultados Negativos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial","Contas que registram as perdas por ajustes no valor de investimentos relevantes avaliados pelo método da equivalência patrimonial, decorrentes de prejuízos apurados nas controladas e coligadas. O valor indicado deve ser adicionado ao lucro líquido, para determinação do lucro real.
Atenção:
1) Considera-se controlada a filial, a agência, a sucursal, a dependência ou o escritório de representação no exterior, sempre que os respectivos ativos e passivos não estejam incluídos na contabilidade da investidora, por força de normatização específica.
2) Devem, também, ser indicados nesta linha os resultados negativos derivados de participações societárias no exterior, avaliadas pelo patrimônio líquido. Incluem-se, nestas informações, as perdas apuradas em filiais, sucursais e agências da pessoa jurídica localizadas no exterior.",expense,,l10n_br_account_chart_template
account_template_30101090110,3.01.01.09.01.10,"(-) Resultados Negativos em SCP Avaliadas pelo Método de Equivalência Patrimonial","Conta utilizada pelos sócios ostensivos, pessoas jurídicas, de sociedades em conta de participação, para indicar as perdas por ajustes no valor de participação em SCP, avaliada pelo método da equivalência patrimonial. O valor dessas perdas deve ser adicionado ao lucro líquido na determinação do lucro real ",expense,,l10n_br_account_chart_template
account_template_30101090111,3.01.01.09.01.11,"(-) Perdas em Operações Realizadas no Exterior","Contas que registram as perdas em operações realizadas no exterior diretamente pela pessoa jurídica domiciliada no Brasil, com exceção das perdas de capital decorrentes da alienação de bens e direitos do ativo permanente situados no exterior, que devem ser indicadas em conta específica. O valor aqui indicado deve ser adicionado ao lucro líquido para fins de apuração do lucro real",expense,,l10n_br_account_chart_template
account_template_30101090112,3.01.01.09.01.12,"(-) Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)","Contas que registram a redução dos valores registrados no ativo decorrentes de análise sobre a recuperação dos ativos (teste de recuperabilidade).",expense,,l10n_br_account_chart_template
account_template_30101090113,3.01.01.09.01.13,"(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial","Contas que registram as contrapartidas da realização do grupo Ajustes de Avaliação Patrimonial do PL reconhecidas no resultado do exercício em obediência ao regime de competência.",expense,,l10n_br_account_chart_template
account_template_30101090114,3.01.01.09.01.14,"(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial -Reflexo","Contas que registram as contrapartidas da realização do grupo Ajustes de Avaliação Patrimonial do PL- reflexos reconhecidas no resultado do exercício em obediência ao regime de competência.",expense,,l10n_br_account_chart_template
account_template_30101090115,3.01.01.09.01.15,"(-) Despesas Financeiras Decorrentes dos Ajustes ao Valor Presente","Contas que registram a realização do ajuste ao valor presente dos elementos monetários do passivo decorrentes de operações de longo prazo ou quando houver efeito relevante.",expense,,l10n_br_account_chart_template
account_template_30101090116,3.01.01.09.01.16,"(-) Encargos de Depreciação de Bens Objeto de Arrendamento","Contas que registram os encargos de depreciação de bens objeto de arrendamento.",expense_depreciation,,l10n_br_account_chart_template
account_template_30101090117,3.01.01.09.01.17,"(-) Encargos de Amortização de Mais -Valia","Contas que registram os encargos de amortização de mais-valia.",expense_depreciation,,l10n_br_account_chart_template
account_template_30101090118,3.01.01.09.01.18,"(-) Aluguéis de Bens Imóveis- Locador  Parte Relacionada","Contas que registram os aluguéis de bens imóveis a parte relacionada",expense,,l10n_br_account_chart_template
account_template_30101090119,3.01.01.09.01.19,"(-) Aluguéis de Bens Imóveis Locador  Parte Não Relacionada","Contas que registram os aluguéis de bens imóveis a parte não relacionada",expense,,l10n_br_account_chart_template
account_template_30101090120,3.01.01.09.01.20,"(-) Despesas com Empréstimos de Valores Mobiliários","Contas que registram as despesas com empréstimos de valores mobiliários.",expense,,l10n_br_account_chart_template
account_template_30101090121,3.01.01.09.01.21,"(-) Despesas com Corretagem e Emolumentos","Contas que registram as despesas com corretagem e emolumentos.",expense,,l10n_br_account_chart_template
account_template_30101090122,3.01.01.09.01.22,"(-) Despesas  com Deságio na Cessão de Títulos","Contas que registram as despesas com deságio na cessão de títulos decorrentes de securitização",expense,,l10n_br_account_chart_template
account_template_30101090123,3.01.01.09.01.23,"(-) Despesas Incorridas em Operações de Mútuo – Parte Relacionada","Contas que registram os juros incorridos em operações de mútuo com partes relacionadas com a declarante, conforme conceito definido no CPC 05(R1), itens 09 a 12.",expense,,l10n_br_account_chart_template
account_template_30101090124,3.01.01.09.01.24,"(-) Despesas Incorridas em Operações de Mútuo – Parte Não Relacionada","Contas que registram os juros incorridos em operações de mútuo com partes não relacionadas com a declarante, conforme conceito definido no CPC 05(R1), itens 09 a 12.",expense,,l10n_br_account_chart_template
account_template_30101090125,3.01.01.09.01.25,"(-) Despesas Incorridas  em Outros Passivos Financeiros Mensurados Pelo Custo Amortizado","Contas que registram os juros auferidos com passivos financeiros mensurados pelo custo amortizado.",expense,,l10n_br_account_chart_template
account_template_30101090126,3.01.01.09.01.26,"(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros para Negociação - Não Hedge - Valor Justo pelo Resultado","Contas que registram as perdas decorrentes de ajustes a valor justo de instrumentos financeiros para negociação, exceto hedge, avaliados a valor justo pelo resultado.",expense,,l10n_br_account_chart_template
account_template_30101090127,3.01.01.09.01.27,"(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial","Contas que registram as perdas decorrentes de ajustes a valor justo de instrumentos financeiros disponíveis para venda no momento da reclassificação dos ajustes de avaliação patrimonial.",expense,,l10n_br_account_chart_template
account_template_30101090128,3.01.01.09.01.28,"(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge de Valor Justo","Contas que registram as perdas decorrentes de ajustes a valor justo de instrumentos financeiros de hedge.",expense,,l10n_br_account_chart_template
account_template_30101090129,3.01.01.09.01.29,"(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial","Contas que registram as perdas decorrentes de ajustes a valor justo de instrumentos financeiros de hedge no momento da reclassificação dos ajustes de avaliação patrimonial.",expense,,l10n_br_account_chart_template
account_template_30101090130,3.01.01.09.01.30,"(-) Perda de Ajuste a Valor Justo - Item Objeto de Hedge de Valor Justo","Contas que registram as perdas decorrentes de ajustes a valor justo de item objeto de hedge.",expense,,l10n_br_account_chart_template
account_template_30101090131,3.01.01.09.01.31,"(-) Perda de Ajuste a Valor Justo - Propriedade para Investimento","Contas que registram as perdas decorrentes de ajustes a valor justo de propriedades para investimento.",expense,,l10n_br_account_chart_template
account_template_30101090132,3.01.01.09.01.32,"(-) Perda de Ajuste a Valor Justo - Ativo Biológico Consumível","Contas que registram as perdas decorrentes de ajustes a valor justo de ativo biológico consumível.",expense,,l10n_br_account_chart_template
account_template_30101090133,3.01.01.09.01.33,"(-) Perda de Ajuste a Valor Justo - Ativo Biológico de Produção","Contas que registram as perdas decorrentes de ajustes a valor justo de ativo biológico de produção.",expense,,l10n_br_account_chart_template
account_template_30101090134,3.01.01.09.01.34,"(-) Perda de Ajuste a Valor Justo - Ativos Não Circulantes Mantidos para Venda","Contas que registram as perdas decorrentes de ajustes a valor justo de ativos não circulantes mantidos para venda.",expense,,l10n_br_account_chart_template
account_template_30101090135,3.01.01.09.01.35,"(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com demais Bens","Contas que registram as perdas decorrentes de ajustes a valor justo de subscrição de capital com demais bens.",expense,,l10n_br_account_chart_template
