id,city_id:id,start,end
zip_range_5010,city_br_5047,47740-000,47749-999
zip_range_5011,city_br_5048,58955-000,58959-999
zip_range_5012,city_br_5049,13930-000,13939-999
zip_range_5013,city_br_5050,59318-000,59319-999
zip_range_5014,city_br_5051,78668-000,78669-999
zip_range_5015,city_br_5052,44660-000,44669-999
zip_range_5016,city_br_5053,58385-000,58386-999
zip_range_5017,city_br_5054,56900-001,56929-999
zip_range_5018,city_br_5055,14150-000,14159-999
zip_range_5019,city_br_5056,37143-000,37143-999
zip_range_5020,city_br_5057,65269-000,65269-999
zip_range_5021,city_br_5058,75820-000,75822-999
zip_range_5022,city_br_5059,39518-000,39519-999
zip_range_5023,city_br_5060,85885-000,85886-999
zip_range_5024,city_br_5061,37452-000,37453-999
zip_range_5025,city_br_5062,58395-000,58395-999
zip_range_5026,city_br_5063,48700-000,48704-999
zip_range_5027,city_br_5064,59258-000,59258-999
zip_range_5028,city_br_5065,59808-000,59809-999
zip_range_5029,city_br_5066,56140-000,56149-999
zip_range_5030,city_br_5067,39150-000,39159-999
zip_range_5031,city_br_5068,44710-000,44712-999
zip_range_5032,city_br_5069,86340-000,86349-999
zip_range_5033,city_br_5070,56600-000,56639-999
zip_range_5034,city_br_5071,86170-000,86179-999
zip_range_5035,city_br_5072,99170-000,99174-999
zip_range_5036,city_br_5073,92850-000,92899-999
zip_range_5037,city_br_5074,58268-000,58269-999
zip_range_5038,city_br_238,14160-001,14179-999
zip_range_5039,city_br_5075,11910-000,11919-999
zip_range_5040,city_br_5076,97960-000,97969-999
zip_range_5041,city_br_135,35700-001,35719-999
zip_range_5042,city_br_5077,79935-000,79939-999
zip_range_5043,city_br_5078,39688-000,39689-999
zip_range_5044,city_br_5079,99810-000,99819-999
zip_range_5045,city_br_5080,59856-000,59864-999
zip_range_5046,city_br_5081,14735-000,14739-999
zip_range_5047,city_br_5082,88860-000,88861-999
zip_range_5048,city_br_5083,79170-000,79179-999
zip_range_5049,city_br_5084,64285-000,64287-999
zip_range_5050,city_br_5085,28820-000,28859-999
zip_range_5051,city_br_5086,75180-000,75183-999
zip_range_5052,city_br_5087,77580-000,77584-999
zip_range_5053,city_br_5088,97195-000,97199-999
zip_range_5054,city_br_5089,36185-000,36189-999
zip_range_5055,city_br_5090,12690-000,12699-999
zip_range_5056,city_br_5091,69114-000,69116-999
zip_range_5057,city_br_5092,37589-000,37589-999
zip_range_5058,city_br_5093,49480-000,49489-999
zip_range_5059,city_br_5094,36123-000,36125-999
zip_range_5060,city_br_5095,64585-000,64589-999
zip_range_5061,city_br_271,43700-000,43799-999
zip_range_5062,city_br_5096,73930-000,73949-999
zip_range_5063,city_br_5097,36930-000,36939-999
zip_range_5064,city_br_5098,64700-000,64704-999
zip_range_5065,city_br_5099,96890-000,96899-999
zip_range_5066,city_br_155,78550-001,78559-999
zip_range_5067,city_br_5100,84940-000,84944-999
zip_range_5068,city_br_5101,55580-000,55589-999
zip_range_5069,city_br_5102,49630-000,49639-999
zip_range_5070,city_br_5103,73990-000,73999-999
zip_range_5071,city_br_5104,47610-000,47629-999
zip_range_5072,city_br_5105,48565-000,48569-999
zip_range_5073,city_br_5106,65925-000,65926-999
zip_range_5074,city_br_5107,59440-000,59459-999
zip_range_5075,city_br_5108,77940-000,77949-999
zip_range_5076,city_br_5109,48925-000,48929-999
zip_range_5077,city_br_5110,96900-000,96907-999
zip_range_5078,city_br_5111,58342-000,58344-999
zip_range_5079,city_br_150,62000-001,62114-999
zip_range_5080,city_br_5112,35144-000,35145-999
zip_range_5081,city_br_5113,13960-000,13969-999
zip_range_5082,city_br_5114,64720-000,64724-999
zip_range_5083,city_br_5115,58225-000,58227-999
zip_range_5084,city_br_5116,58155-000,58157-999
zip_range_5085,city_br_5117,99300-000,99314-999
zip_range_5086,city_br_5118,37478-000,37479-999
zip_range_5087,city_br_5119,56795-000,56799-999
zip_range_5088,city_br_5120,63620-000,63629-999
zip_range_5089,city_br_5121,88960-000,88964-999
zip_range_5090,city_br_5122,79415-000,79419-999
zip_range_5091,city_br_5123,29927-000,29929-999
zip_range_5092,city_br_027,18000-001,18109-999
zip_range_5093,city_br_283,78890-000,78899-999
zip_range_5094,city_br_5124,58177-000,58177-999
zip_range_5095,city_br_5125,68870-000,68879-999
zip_range_5096,city_br_5126,58800-001,58814-999
zip_range_5097,city_br_5127,46990-000,47099-999
zip_range_5098,city_br_5128,77458-000,77459-999
zip_range_5099,city_br_5129,65860-000,65869-999
zip_range_5100,city_br_5130,65668-000,65669-999
zip_range_5101,city_br_5131,15360-000,15369-999
zip_range_5102,city_br_5132,89855-000,89855-999
zip_range_5103,city_br_5133,85565-000,85567-999
zip_range_5104,city_br_098,13170-001,13182-999
zip_range_5105,city_br_5134,58540-000,58547-999
zip_range_5106,city_br_5135,28637-000,28639-999
zip_range_5107,city_br_5136,55750-000,55754-999
zip_range_5108,city_br_5137,64610-000,64611-999
zip_range_5109,city_br_5138,15380-000,15384-999
zip_range_5110,city_br_090,08600-001,08699-999
zip_range_5111,city_br_5139,95863-000,95864-999
zip_range_5112,city_br_5140,78563-000,78564-999
zip_range_5113,city_br_5141,15880-000,15884-999
zip_range_5114,city_br_5142,69640-000,69649-999
zip_range_5115,city_br_5143,14910-000,14919-999
zip_range_5116,city_br_5144,56780-000,56794-999
zip_range_5117,city_br_101,06750-001,06799-999
zip_range_5118,city_br_5145,47760-000,47799-999
zip_range_5119,city_br_5146,59840-000,59854-999
zip_range_5120,city_br_5147,36165-000,36169-999
zip_range_5121,city_br_5148,62960-000,62964-999
zip_range_5122,city_br_5149,55140-000,55149-999
zip_range_5123,city_br_5150,56480-000,56499-999
zip_range_5124,city_br_5151,19590-000,19599-999
zip_range_5125,city_br_5152,58240-000,58249-999
zip_range_5126,city_br_5153,79975-000,79979-999
zip_range_5127,city_br_5154,18890-000,18899-999
zip_range_5128,city_br_5155,77320-000,77324-999
zip_range_5129,city_br_5156,14725-000,14729-999
zip_range_5130,city_br_5157,68695-000,68699-999
zip_range_5131,city_br_5158,89190-000,89193-999
zip_range_5132,city_br_5159,39550-000,39552-999
zip_range_5133,city_br_5160,77308-000,77309-999
zip_range_5134,city_br_5161,59565-000,59569-999
zip_range_5135,city_br_5162,14720-000,14724-999
zip_range_5136,city_br_5163,77483-000,77484-999
zip_range_5137,city_br_5164,55578-000,55579-999
zip_range_5138,city_br_5165,86125-000,86129-999
zip_range_5139,city_br_5166,13710-000,13714-999
zip_range_5140,city_br_5167,87760-000,87769-999
zip_range_5141,city_br_5168,63750-000,63779-999
zip_range_5142,city_br_5169,64893-000,64894-999
zip_range_5143,city_br_5170,15170-000,15179-999
zip_range_5144,city_br_5171,59240-000,59243-999
zip_range_5145,city_br_5172,89642-000,89649-999
zip_range_5146,city_br_293,78300-000,78306-999
zip_range_5147,city_br_5173,24890-000,24899-999
zip_range_5148,city_br_5174,46600-000,46619-999
zip_range_5149,city_br_5175,57635-000,57639-999
zip_range_5150,city_br_5176,64512-000,64513-999
zip_range_5151,city_br_5177,46580-000,46599-999
zip_range_5152,city_br_5178,44160-000,44179-999
zip_range_5153,city_br_5179,36953-000,36954-999
zip_range_5154,city_br_5180,69480-000,69484-999
zip_range_5155,city_br_5181,87430-000,87449-999
zip_range_5156,city_br_5182,99950-000,99951-999
zip_range_5157,city_br_5183,99490-000,99494-999
zip_range_5158,city_br_5184,45430-000,45434-999
zip_range_5159,city_br_5185,58680-000,58684-999
zip_range_5160,city_br_5186,96760-000,96764-999
zip_range_5161,city_br_5187,38185-000,38189-999
zip_range_5162,city_br_5188,87830-000,87839-999
zip_range_5163,city_br_5189,38980-000,38989-999
zip_range_5164,city_br_5190,18180-000,18184-999
zip_range_5165,city_br_5191,44840-000,44849-999
zip_range_5166,city_br_5192,13760-000,13769-999
zip_range_5167,city_br_5193,78573-000,78574-999
zip_range_5168,city_br_5194,95600-001,95624-999
zip_range_5169,city_br_5195,33980-000,33999-999
zip_range_5170,city_br_5196,14765-000,14769-999
zip_range_5171,city_br_5197,76640-000,76649-999
zip_range_5172,city_br_5198,57640-000,57659-999
zip_range_5173,city_br_5199,95860-000,95862-999
zip_range_5174,city_br_5200,15900-000,15909-999
zip_range_5175,city_br_5201,55790-000,55799-999
zip_range_5176,city_br_5202,18740-000,18744-999
zip_range_5177,city_br_5203,18425-000,18429-999
zip_range_5178,city_br_5204,98410-000,98414-999
zip_range_5179,city_br_5205,79765-000,79769-999
zip_range_5180,city_br_5206,19210-000,19219-999
zip_range_5181,city_br_5207,69970-000,69974-999
zip_range_5182,city_br_5208,63145-000,63149-999
zip_range_5183,city_br_5209,68990-000,68996-999
zip_range_5184,city_br_5210,19820-000,19829-999
zip_range_5185,city_br_5211,35140-000,35143-999
zip_range_5186,city_br_5212,65820-000,65829-999
zip_range_5187,city_br_245,18270-001,18284-999
zip_range_5188,city_br_5213,63660-000,63669-999
zip_range_5189,city_br_089,12000-001,12119-999
zip_range_5190,city_br_5214,58753-000,58754-999
zip_range_5191,city_br_5215,96290-000,96299-999
zip_range_5192,city_br_5216,69550-001,69559-999
zip_range_5193,city_br_5217,58735-000,58736-999
zip_range_5194,city_br_207,45985-001,45999-999
zip_range_5195,city_br_5218,84530-000,84534-999
zip_range_5196,city_br_5219,36580-000,36584-999
zip_range_5197,city_br_5220,76928-000,76928-999
zip_range_5198,city_br_5221,62610-000,62619-999
zip_range_5199,city_br_5222,18830-000,18839-999
zip_range_5200,city_br_5223,84260-001,84279-999
zip_range_5201,city_br_5224,49910-000,49919-999
zip_range_5202,city_br_5225,59955-000,59959-999
zip_range_5203,city_br_5226,59338-000,59339-999
zip_range_5204,city_br_5227,98500-000,98527-999
zip_range_5205,city_br_5228,58665-000,58669-999
zip_range_5206,city_br_5229,44280-000,44299-999
zip_range_5207,city_br_5230,19280-000,19299-999
zip_range_5208,city_br_5231,48770-000,48779-999
zip_range_5209,city_br_215,39800-001,39809-999
zip_range_5210,city_br_5232,45465-000,45469-999
zip_range_5211,city_br_5233,57265-000,57269-999
zip_range_5212,city_br_5234,79190-000,79199-999
zip_range_5213,city_br_019,64000-001,64099-999
zip_range_5214,city_br_5235,73795-000,73799-999
zip_range_5215,city_br_181,25950-001,25999-999
zip_range_5216,city_br_5236,55305-000,55309-999
zip_range_5217,city_br_5237,75175-000,75179-999
zip_range_5218,city_br_5238,68773-000,68773-999
zip_range_5219,city_br_5239,87240-000,87249-999
zip_range_5220,city_br_5240,95535-000,95537-999
zip_range_5221,city_br_5241,44270-000,44279-999
zip_range_5222,city_br_5242,56190-000,56199-999
zip_range_5223,city_br_5243,78505-000,78507-999
zip_range_5224,city_br_5244,87890-000,87899-999
zip_range_5225,city_br_5245,85990-000,85997-999
zip_range_5226,city_br_5246,14745-000,14749-999
zip_range_5227,city_br_5247,68285-000,68299-999
zip_range_5228,city_br_5248,78775-000,78779-999
zip_range_5229,city_br_5249,95890-000,95892-999
zip_range_5230,city_br_5250,76866-000,76866-999
zip_range_5231,city_br_5251,62320-000,62339-999
zip_range_5232,city_br_5252,84300-000,84319-999
zip_range_5233,city_br_5253,59678-000,59679-999
zip_range_5234,city_br_5254,59178-000,59179-999
zip_range_5235,city_br_5255,18530-000,18534-999
zip_range_5236,city_br_5256,89875-000,89877-999
zip_range_5237,city_br_5257,88200-000,88209-999
zip_range_5238,city_br_5258,83190-000,83199-999
zip_range_5239,city_br_5259,55870-000,55879-999
zip_range_5240,city_br_5260,59320-000,59323-999
zip_range_5241,city_br_5261,88940-000,88949-999
zip_range_5242,city_br_5262,65420-000,65429-999
zip_range_5243,city_br_5263,89120-000,89120-999
zip_range_5244,city_br_5264,89545-000,89549-999
zip_range_5245,city_br_5265,18860-000,18869-999
zip_range_5246,city_br_169,65630-001,65639-999
zip_range_5247,city_br_5266,35180-001,35184-999
zip_range_5248,city_br_5267,99345-000,99349-999
zip_range_5249,city_br_5268,36325-000,36327-999
zip_range_5250,city_br_5269,98680-000,98689-999
zip_range_5251,city_br_5270,38880-000,38899-999
zip_range_5252,city_br_5271,49300-000,49319-999
zip_range_5253,city_br_5272,77640-000,77644-999
zip_range_5254,city_br_5273,77900-000,77902-999
zip_range_5255,city_br_5274,36512-000,36512-999
zip_range_5256,city_br_5275,37563-000,37563-999
zip_range_5257,city_br_5276,37630-000,37639-999
zip_range_5258,city_br_200,85900-001,85928-999
zip_range_5259,city_br_5277,49280-000,49289-999
zip_range_5260,city_br_5278,84935-000,84939-999
zip_range_5261,city_br_5279,36844-000,36846-999
zip_range_5262,city_br_5280,68680-000,68684-999
zip_range_5263,city_br_5281,69685-000,69699-999
zip_range_5264,city_br_5282,55125-000,55129-999
zip_range_5265,city_br_5283,78695-000,78697-999
zip_range_5266,city_br_5284,97418-000,97419-999
zip_range_5267,city_br_5285,18265-000,18269-999
zip_range_5268,city_br_5286,95560-000,95567-999
zip_range_5269,city_br_5287,17360-000,17369-999
zip_range_5270,city_br_5288,59584-000,59584-999
zip_range_5271,city_br_5289,14935-000,14939-999
zip_range_5272,city_br_5290,68647-000,68649-999
zip_range_5273,city_br_5291,55805-000,55809-999
zip_range_5274,city_br_5292,57370-000,57379-999
zip_range_5275,city_br_5293,68198-000,68199-999
zip_range_5276,city_br_5294,62690-000,62699-999
zip_range_5277,city_br_5295,28750-000,28769-999
zip_range_5278,city_br_5296,95590-000,95594-999
zip_range_5279,city_br_5297,95948-000,95949-999
zip_range_5280,city_br_5298,45170-000,45176-999
zip_range_5281,city_br_5299,12120-000,12129-999
zip_range_5282,city_br_5300,99725-000,99729-999
zip_range_5283,city_br_5301,89490-000,89499-999
zip_range_5284,city_br_5302,85485-000,85499-999
zip_range_5285,city_br_5303,95580-000,95584-999
zip_range_5286,city_br_5304,37410-000,37419-999
zip_range_5287,city_br_5305,95660-000,95669-999
zip_range_5288,city_br_5306,98910-000,98914-999
zip_range_5289,city_br_5307,95575-000,95576-999
zip_range_5290,city_br_5308,15770-000,15772-999
zip_range_5291,city_br_225,79600-001,79669-999
zip_range_5292,city_br_5309,39205-000,39209-999
zip_range_5293,city_br_5310,99675-000,99679-999
zip_range_5294,city_br_5311,98600-000,98634-999
zip_range_5295,city_br_5312,37190-000,37194-999
zip_range_5296,city_br_5313,75720-000,75729-999
zip_range_5297,city_br_5314,25800-001,25844-999
zip_range_5298,city_br_5315,88862-000,88864-999
zip_range_5299,city_br_5316,88710-000,88714-999
zip_range_5300,city_br_5317,89650-000,89651-999
zip_range_5301,city_br_211,75380-001,75394-999
zip_range_5302,city_br_5318,56250-000,56259-999
zip_range_5303,city_br_5319,99615-000,99639-999
zip_range_5304,city_br_5320,58920-000,58921-999
zip_range_5305,city_br_5321,56870-000,56894-999
zip_range_5306,city_br_5322,95840-000,95859-999
zip_range_5307,city_br_5323,59685-000,59689-999
zip_range_5308,city_br_5324,65727-000,65727-999
zip_range_5309,city_br_5325,76460-000,76464-999
zip_range_5310,city_br_5326,89176-000,89177-999
zip_range_5311,city_br_286,88700-001,88709-999
zip_range_5312,city_br_5327,48790-000,48799-999
zip_range_5313,city_br_5328,68385-000,68387-999
zip_range_5314,city_br_5329,98930-000,98939-999
zip_range_5315,city_br_5330,68455-001,68464-999
zip_range_5316,city_br_5331,65378-000,65379-999
zip_range_5317,city_br_5332,12930-000,12934-999
zip_range_5318,city_br_5333,35125-000,35129-999
zip_range_5319,city_br_5334,89898-000,89898-999
zip_range_5320,city_br_5335,99330-000,99339-999
zip_range_5321,city_br_5336,83480-000,83489-999
zip_range_5322,city_br_5337,87450-000,87469-999
zip_range_5323,city_br_5338,65763-000,65764-999
zip_range_5324,city_br_5339,17600-001,17629-999
zip_range_5325,city_br_5340,38480-000,38489-999
zip_range_5326,city_br_5341,56540-000,56549-999
zip_range_5327,city_br_5342,99878-000,99879-999
zip_range_5328,city_br_5343,98170-000,98174-999
zip_range_5329,city_br_5344,95775-000,95777-999
zip_range_5330,city_br_5345,98940-000,98946-999
zip_range_5331,city_br_5346,56760-000,56779-999
zip_range_5332,city_br_5347,85945-000,85947-999
zip_range_5333,city_br_5348,17930-000,17939-999
zip_range_5334,city_br_5349,77704-000,77707-999
zip_range_5335,city_br_5350,77743-000,77744-999
zip_range_5336,city_br_5351,65278-000,65278-999
zip_range_5337,city_br_5352,65276-000,65277-999
zip_range_5338,city_br_5353,15280-000,15284-999
zip_range_5339,city_br_5354,39660-000,39662-999
zip_range_5340,city_br_5355,15755-000,15759-999
zip_range_5341,city_br_5356,96148-000,96149-999
zip_range_5342,city_br_5357,62655-000,62659-999
zip_range_5343,city_br_5358,76110-000,76119-999
zip_range_5344,city_br_5359,75970-000,75979-999
zip_range_5345,city_br_5360,85150-000,85154-999
zip_range_5346,city_br_5361,88930-000,88934-999
zip_range_5347,city_br_5362,37496-000,37497-999
zip_range_5348,city_br_5363,65580-000,65584-999
zip_range_5349,city_br_5364,69530-000,69539-999
zip_range_5350,city_br_5365,48950-000,48959-999
zip_range_5351,city_br_310,36500-000,36509-999
zip_range_5352,city_br_5366,39320-000,39327-999
zip_range_5353,city_br_5367,45310-000,45314-999
zip_range_5354,city_br_5368,45545-000,45549-999
zip_range_5355,city_br_5369,62350-000,62359-999
zip_range_5356,city_br_5370,35338-000,35339-999
zip_range_5357,city_br_5371,15225-000,15229-999
zip_range_5358,city_br_5372,45550-000,45559-999
zip_range_5359,city_br_5373,11680-000,11699-999
zip_range_5360,city_br_081,38000-001,38107-999
zip_range_5361,city_br_028,38400-001,38439-999
zip_range_5362,city_br_5374,17440-000,17449-999
zip_range_5363,city_br_5375,85440-000,85449-999
zip_range_5364,city_br_5376,98898-000,98899-999
zip_range_5365,city_br_5377,15890-000,15894-999
zip_range_5366,city_br_5378,44950-000,44959-999
zip_range_5367,city_br_5379,69358-000,69359-999
zip_range_5368,city_br_5380,76525-000,76529-999
zip_range_5369,city_br_5381,58915-000,58919-999
