id,code,type,description,supplementary_unit,start_date,expiry_date
"commodity_code_2018_85419000","85419000","commodity","Parts of diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, light emitting diodes and mounted piezoelectric crystals, n.e.s.","","",""
"commodity_code_2018_85423111","85423111","commodity","Electronic multi-component integrated circuits ""MCOs"" as processors and controllers as specified in note 12 (b) (4) to chapter 85, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","","",""
"commodity_code_2018_85423119","85423119","commodity","Electronic integrated circuits as processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits in the form of multichip integrated circuits consisting of two or more interconnected monolithic integrated circuits as specified in note 12 (b) (3) to chapter 85","","",""
"commodity_code_2018_85423190","85423190","commodity","Electronic integrated circuits as processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits (excl. in the form of multichip or multi-component integrated circuits)","","",""
"commodity_code_2018_85423211","85423211","commodity","Electronic multi-component integrated circuits ""MCOs"" as memories as specified in note 12 (b) (4) to chapter 85","","",""
"commodity_code_2018_85423219","85423219","commodity","Electronic integrated circuits as memories in the form of multichip integrated circuits consisting of two or more interconnected monolithic integrated circuits as specified in note 12 (b) (3) to chapter 85","","",""
"commodity_code_2018_85423231","85423231","commodity","Electronic integrated circuits as dynamic random-access memories ""D-RAMs"", with a storage capacity of <= 512 Mbit (excl. in the form of multichip or multi-component integrated circuits)","p/st","",""
"commodity_code_2018_85423239","85423239","commodity","Electronic integrated circuits as dynamic random-access memories ""D-RAMs"", with a storage capacity of > 512 Mbit (excl. in the form of multichip or multi-component integrated circuits)","p/st","",""
"commodity_code_2018_85423245","85423245","commodity","Electronic integrated circuits as static random access memories ""static RAMs"", incl. cache random-access memories ""cache-RAMs"" (excl. in the form of multichip or multi-component integrated circuits)","p/st","",""
"commodity_code_2018_85423255","85423255","commodity","Electronic integrated circuits as UV erasable, programmable read-only memories ""EPROMs"" (excl. in the form of multichip or multi-component integrated circuits)","p/st","",""
"commodity_code_2018_85423261","85423261","commodity","Electronic integrated circuits as electrically erasable, programmable read-only memories ""flash E²PROMs"", with a storage capacity of <= 512 Mbit (excl. in the form of multichip or multi-component integrated circuits)","p/st","",""
"commodity_code_2018_85423269","85423269","commodity","Electronic integrated circuits as electrically erasable, programmable read-only memories ""flash E²PROMs"", with a storage capacity of > 512 Mbit (excl. in the form of multichip or multi-component integrated circuits)","p/st","",""
"commodity_code_2018_85423275","85423275","commodity","Electronic integrated circuits as electrically erasable, programmable read-only memories ""E2PROMs"" (excl. flash E²PROMs and in the form of multichip or multi-component integrated circuits)","p/st","",""
"commodity_code_2018_85423290","85423290","commodity","Memories in multicombinational forms such as stack D-RAMs and modules (excl. in the form of multichip or multi-component integrated circuits, and D-RAMs, S-Rams, cache-RAMs, EPROMs and flash E²PROMs)","","",""
"commodity_code_2018_85423310","85423310","commodity","Electronic multi-component integrated circuits ""MCOs"" as amplifiers as specified in note 12 (b) (4) to chapter 85","","",""
"commodity_code_2018_85423390","85423390","commodity","Electronic integrated circuits as amplifiers (excl. multi-component integrated circuits)","","",""
"commodity_code_2018_85423911","85423911","commodity","Electronic multi-component integrated circuits ""MCOs"" as specified in note 12 (b) (4) to chapter 85 (excl. such as processors, controllers, memories and amplifiers)","","",""
"commodity_code_2018_85423919","85423919","commodity","Electronic integrated circuits in the form of multichip integrated circuits consisting of two or more interconnected monolithic integrated circuits as specified in note 12 (b) (3) to chapter 85 (excl. such as processors, controllers, memories and amplifiers)","","",""
"commodity_code_2018_85423990","85423990","commodity","Electronic integrated circuits (excl.  in the form of multichip or multi-component integrated circuits and such as processors, controllers, memories and amplifiers)","","",""
"commodity_code_2018_85429000","85429000","commodity","Parts of electronic integrated circuits, n.e.s.","","",""
"commodity_code_2018_85431000","85431000","commodity","Electrical particle accelerators for electrons, protons, etc. (excl. ion implanters for doping semiconductor materials)","","",""
"commodity_code_2018_85432000","85432000","commodity","Signal generators, electrical","","",""
"commodity_code_2018_85433040","85433040","commodity","Electroplating and electrolysis machines of a kind used solely or principally for the manufacture of printed circuits","","",""
"commodity_code_2018_85433070","85433070","commodity","Machines and apparatus for electroplating, electrolysis or electrophoresis (excl. electroplating and electrolysis machines of a kind used solely or principally for the manufacture of printed circuits)","","",""
"commodity_code_2018_85437001","85437001","commodity","Articles specifically designed for connection to telegraphic or telephonic apparatus or instruments or to telegraphic or telephonic networks","","",""
"commodity_code_2018_85437002","85437002","commodity","Microwave amplifiers","","",""
"commodity_code_2018_85437003","85437003","commodity","Cordless infrared remote control devices for video game consoles","","",""
"commodity_code_2018_85437004","85437004","commodity","Digital flight-data recorders","","",""
"commodity_code_2018_85437005","85437005","commodity","Portable battery operated electronic readers for recording and reproducing text, still image or audio file","","",""
"commodity_code_2018_85437006","85437006","commodity","Digital signal processing apparatus capable of connecting to a wired or wireless network for the mixing of sound","","",""
"commodity_code_2018_85437007","85437007","commodity","Portable interactive electronic education devices primarily designed for children (excl. toys of 9503 00 87)","","",""
"commodity_code_2018_85437008","85437008","commodity","Plasma cleaner machines that remove organic contaminants from electron microscopy specimens and specimen holders","","",""
"commodity_code_2018_85437009","85437009","commodity","Touch screens without display capabilities, for incorporation into apparatus having a display (excl. those for electric control of subheading 8537 10 95)","","",""
"commodity_code_2018_85437010","85437010","commodity","Electrical machines with translation or dictionary functions","","",""
"commodity_code_2018_85437030","85437030","commodity","Aerial amplifiers","","",""
"commodity_code_2018_85437050","85437050","commodity","Sunbeds, sunlamps and similar suntanning equipment","p/st","",""
"commodity_code_2018_85437060","85437060","commodity","Electric fence energisers","","",""
"commodity_code_2018_85437070","85437070","commodity","Electronic cigarettes","","","2022-01-01"
"commodity_code_2018_85437090","85437090","commodity","Electrical machines and apparatus, having individual functions, n.e.s. in chap. 85","","",""
