id,name,sector,description
"KPD591114","59.11.14","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostale usluge proizvodnje televizijskog programa"
"KPD591121","59.11.21","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Originalni filmovi, videofilmovi i televizijski program"
"KPD591122","59.11.22","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Kinematografski filmovi"
"KPD591123","59.11.23","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Snimljeni videosadržaji na elektroničkim fizičkim medijima"
"KPD591124","59.11.24","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Filmovi i ostali videosadržaji preuzeti s interneta"
"KPD591125","59.11.25","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Internetski prijenos videosadržaja (streaming)"
"KPD591130","59.11.30","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Prodaja oglasnog prostora ili vremena u filmovima, videoproizvodima i televizijskim proizvodima"
"KPD591201","59.12.01","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge audiovizualne montaže"
"KPD591202","59.12.02","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge prijenosa i umnožavanja originalnih snimki"
"KPD591203","59.12.03","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge korekcije boja i digitalne restauracije"
"KPD591204","59.12.04","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge vizualnih efekata"
"KPD591205","59.12.05","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge animacije"
"KPD591206","59.12.06","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge dodavanja naslova i podnaslova"
"KPD591207","59.12.07","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge montaže i uređenja zvuka"
"KPD591208","59.12.08","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostale postprodukcijske usluge za filmove, videofilmove i televizijski program"
"KPD591301","59.13.01","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge upravljanja autorskim pravima na filmove i prihode od njih"
"KPD591302","59.13.02","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostale usluge distribucije filmova, videofilmova i televizijskog programa"
"KPD591400","59.14.00","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge prikazivanja filmova"
"KPD592011","59.20.11","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge snimanja zvučnih zapisa (u studiju)"
"KPD592012","59.20.12","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge snimanja uživo"
"KPD592013","59.20.13","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Originalni zvučni zapisi"
"KPD592021","59.20.21","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge proizvodnje radioprograma"
"KPD592022","59.20.22","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Originalni radioprogrami"
"KPD592031","59.20.31","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Muzikalije"
"KPD592032","59.20.32","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Elektronički glazbeni zapisi"
"KPD592033","59.20.33","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Snimljeni glazbeni sadržaji na elektroničkim fizičkim medijima"
"KPD592034","59.20.34","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Glazba preuzeta s interneta"
"KPD592035","59.20.35","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Internetski prijenos glazbe"
"KPD592040","59.20.40","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge upravljanja autorskim pravima na korištenje originalnih zvučnih zapisa"
"KPD601011","60.10.11","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge emitiranja radijskog programa"
"KPD601012","60.10.12","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Originalni radijski programi"
"KPD601020","60.10.20","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Programi radijskih kanala"
"KPD601030","60.10.30","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Vrijeme za promidžbu na radiju"
"KPD601040","60.10.40","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge distribucije audio sadržaja"
"KPD602011","60.20.11","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge emitiranja linearnog televizijskog programa"
"KPD602012","60.20.12","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge videa na zahtjev na internetu"
"KPD602013","60.20.13","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostale usluge videa na zahtjev"
"KPD602020","60.20.20","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Originalni televizijski programi"
"KPD602030","60.20.30","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Vrijeme za promidžbu na televiziji"
"KPD602040","60.20.40","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge video distribucije"
"KPD603101","60.31.01","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge novinskih agencija za novine i periodične publikacije"
"KPD603102","60.31.02","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge novinskih agencija za audiovizualne medije"
"KPD603911","60.39.11","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge distribucije videoigara na internetu koje nisu povezane s izdavaštvom"
"KPD603912","60.39.12","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge distribucije ostalog softvera na internetu koje nisu povezane s izdavaštvom"
"KPD603920","60.39.20","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge distribucije e-knjiga na internetu koje nisu povezane s izdavaštvom"
"KPD603930","60.39.30","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Usluge distribucije stranica za razmjenu sadržaja"
"KPD603990","60.39.90","[J] IZDAVAČKE USLUGE, USLUGE EMITIRANJA TE PROIZVODNJE I DISTRIBUCIJE SADRŽAJA","Ostale usluge distribucije sadržaja, d. n."
"KPD611011","61.10.11","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge fiksne telefonije – pristup i uporaba"
"KPD611012","61.10.12","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge fiksne telefonije – mogućnosti pozivanja"
"KPD611013","61.10.13","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge privatnih mreža u žičanim telekomunikacijskim sustavima"
"KPD611020","61.10.20","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge prijenosa za žičanu telekomunikaciju"
"KPD611030","61.10.30","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge prijenosa podataka putem žičanih telekomunikacijskih mreža"
"KPD611041","61.10.41","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge internetske jezgrene mreže"
"KPD611042","61.10.42","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge uskopojasnog internetskog pristupa putem žičanih mreža"
"KPD611043","61.10.43","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge širokopojasnog internetskog pristupa putem žičanih mreža"
"KPD611044","61.10.44","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Ostale internetske usluge putem žičanih telekomunikacijskih mreža"
"KPD611051","61.10.51","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge privatnih mreža u bežičnim telekomunikacijskim sustavima"
"KPD611052","61.10.52","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Mobilne govorne usluge"
"KPD611053","61.10.53","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Mobilne usluge slanja tekstualnih sadržaja"
"KPD611054","61.10.54","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Mobilne podatkovne usluge, osim usluga slanja tekstualnih sadržaja"
"KPD611060","61.10.60","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge prijenosa za bežičnu telekomunikaciju"
"KPD611070","61.10.70","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge prijenosa podataka putem bežičnih telekomunikacijskih mreža"
"KPD611081","61.10.81","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge uskopojasnog internetskog pristupa putem bežičnih mreža"
"KPD611082","61.10.82","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge širokopojasnog internetskog pristupa putem bežičnih mreža"
"KPD611083","61.10.83","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Ostale internetske usluge putem bežičnih telekomunikacijskih mreža"
"KPD611090","61.10.90","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge satelitskih telekomunikacija, osim usluga distribucije programa kućanstvima putem satelita"
"KPD612001","61.20.01","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge preprodaje telekomunikacijskih usluga"
"KPD612002","61.20.02","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge posredovanja u telekomunikacijskim uslugama"
"KPD619000","61.90.00","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Ostale telekomunikacijske usluge"
"KPD621011","62.10.11","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge IT dizajna i razvoja aplikacija"
"KPD621012","62.10.12","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge IT dizajna i razvoja mreža i sustava"
"KPD621021","62.10.21","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Originalni softver za računalne igre"
"KPD621022","62.10.22","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Ostali originalni softver"
"KPD622010","62.20.10","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge savjetovanja o hardveru"
"KPD622020","62.20.20","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge savjetovanja o sustavima i softveru"
"KPD622030","62.20.30","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge tehničke podrške u vezi s računalima"
"KPD622041","62.20.41","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge upravljanja računalnim mrežama"
"KPD622042","62.20.42","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge upravljanja računalnim sustavima"
"KPD622050","62.20.50","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge savjetovanja o kibernetičkoj sigurnosti"
"KPD629010","62.90.10","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge instaliranja računala i periferne opreme"
"KPD629090","62.90.90","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Ostale usluge u vezi s informacijskim tehnologijama i računalima, d. n."
"KPD631011","63.10.11","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge obrade podataka"
"KPD631012","63.10.12","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge internetskog poslužitelja"
"KPD631013","63.10.13","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Ostale usluge poslužitelja i ostale usluge povezane s IT infrastrukturom"
"KPD631020","63.10.20","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Promidžbeni prostor i vrijeme na internetu"
"KPD631031","63.10.31","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Kriptoimovina bez odgovarajuće odgovornosti"
"KPD631032","63.10.32","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge izdavanja kriptoimovine bez odgovarajuće odgovornosti"
"KPD639110","63.91.10","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Sadržaj internetskih portala"
"KPD639120","63.91.20","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Internetski promidžbeni prostor na internetskim portalima"
"KPD639211","63.92.11","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Podaci"
"KPD639212","63.92.12","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Usluge prikupljanja podataka"
"KPD639290","63.92.90","[K] TELEKOMUNIKACIJE, RAČUNALNO PROGRAMIRANJE, SAVJETOVANJE I OSTALE INFORMACIJSKE USLUGE","Ostale informacijske usluge, d. n."
"KPD641100","64.11.00","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge središnjeg bankarstva"
"KPD641911","64.19.11","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge depozita za korporacijske i institucionalne ulagače"
"KPD641912","64.19.12","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge depozita za ostale ulagače"
"KPD641921","64.19.21","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja međuindustrijskih kredita novčarskih institucija"
"KPD641922","64.19.22","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja potrošačkih kredita novčarskih institucija"
"KPD641923","64.19.23","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja stambenih hipotekarnih kredita novčarskih institucija"
"KPD641924","64.19.24","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja nestambenih hipotekarnih kredita novčarskih institucija"
"KPD641925","64.19.25","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja nehipotekarnih komercijalnih kredita novčarskih institucija"
"KPD641926","64.19.26","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge poslovanja kreditnim karticama novčarskih institucija"
"KPD641927","64.19.27","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja ostalih kredita novčarskih institucija"
"KPD641930","64.19.30","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Ostale usluge novčarskog posredovanja, d. n."
"KPD642100","64.21.00","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge holding društava"
"KPD642200","64.22.00","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge kanala financiranja"
"KPD643100","64.31.00","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge novčanih i nenovčanih investicijskih fondova"
"KPD643200","64.32.00","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge uzajamnih fondova (trustova), imovinskih računa i računa o zastupanju"
"KPD649100","64.91.00","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge financijskog leasinga"
"KPD649201","64.92.01","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja međuindustrijskih kredita, osim kredita novčarskih institucija"
"KPD649202","64.92.02","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja potrošačkih kredita, osim kredita novčarskih institucija"
"KPD649203","64.92.03","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja stambenih hipotekarnih kredita, osim kredita novčarskih institucija"
"KPD649204","64.92.04","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja nestambenih hipotekarnih kredita, osim kredita novčarskih institucija"
"KPD649205","64.92.05","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge odobravanja nehipotekarnih komercijalnih kredita, osim kredita novčarskih institucija"
"KPD649206","64.92.06","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge poslovanja kreditnim karticama, osim usluga novčarskih institucija"
"KPD649207","64.92.07","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge zalagaonica i zalagaoničara"
"KPD649209","64.92.09","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Ostale usluge kreditnog posredovanja, osim posredovanja novčarskih institucija, d. n."
"KPD649901","64.99.01","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge investicijskog bankarstva"
"KPD649902","64.99.02","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge sekuritizacijskih subjekata"
"KPD649903","64.99.03","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Devizne konverzije za vlastiti račun"
"KPD649904","64.99.04","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Izdavanje kriptoimovine uz odgovarajuću odgovornost"
"KPD649909","64.99.09","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Financijske usluge, osim osiguranja i mirovinskih fondova, d. n."
"KPD651100","65.11.00","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge životnog osiguranja"
"KPD651211","65.12.11","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja od nezgode"
"KPD651212","65.12.12","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge zdravstvenog osiguranja"
"KPD651221","65.12.21","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja motornih vozila (odgovornost treće osobe)"
"KPD651222","65.12.22","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Ostale usluge osiguranja motornih vozila"
"KPD651231","65.12.31","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja željezničkog voznog parka"
"KPD651232","65.12.32","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja zrakoplovne odgovornosti"
"KPD651233","65.12.33","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Ostale usluge zrakoplovnog osiguranja"
"KPD651234","65.12.34","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja brodske odgovornosti"
"KPD651235","65.12.35","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Ostale usluge brodskog osiguranja"
"KPD651236","65.12.36","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja tereta"
"KPD651241","65.12.41","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja od štete na imovini prouzrokovane požarom"
"KPD651242","65.12.42","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja od ostale štete na imovini"
"KPD651250","65.12.50","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja od opće odgovornosti"
"KPD651261","65.12.61","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja kredita"
"KPD651262","65.12.62","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja kreditne sposobnosti"
"KPD651271","65.12.71","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja putovanja i pomoći na putovanju"
"KPD651272","65.12.72","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja od troškova sudskih postupaka"
"KPD651273","65.12.73","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge osiguranja od različitih financijskih gubitaka"
"KPD651290","65.12.90","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Ostale usluge neživotnog osiguranja"
"KPD652011","65.20.11","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja života"
"KPD652012","65.20.12","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja od nesreće"
"KPD652013","65.20.13","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge zdravstvenog reosiguranja"
"KPD652021","65.20.21","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja motornih vozila (odgovornost treće osobe)"
"KPD652022","65.20.22","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Ostale usluge reosiguranja motornih vozila"
"KPD652023","65.20.23","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Ostale usluge reosiguranja u morskom, zračnom i ostalom prijevozu"
"KPD652024","65.20.24","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja tereta"
"KPD652025","65.20.25","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja od požara ili drugih oblika štete na imovini"
"KPD652031","65.20.31","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja od opće odgovornosti"
"KPD652032","65.20.32","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja kredita i kreditne sposobnosti"
"KPD652041","65.20.41","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja od troškova sudskih postupaka"
"KPD652042","65.20.42","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja različitih financijskih gubitaka"
"KPD652050","65.20.50","[L] FINANCIJSKE USLUGE I USLUGE OSIGURANJA","Usluge reosiguranja u vezi s mirovinskim fondovima"
