type,name,res_id,src,value
view,sale.order,0,Properties,
view,sale.order,0,Notes,Notas
view,sale.order,0,History,
view,sale.order,0,Invoice Lines,
view,sale.order,0,Inventory Moves,
view,sale.order,0,Compute,Computar
view,sale.order,0,Confirm Order,Confirmar Orden
view,sale.order,0,Recreate Invoice,Volver a Crear factura
view,sale.order,0,Invoice Corrected,Factura Corregida
view,sale.order,0,Recreate Procurement,Volver a Crear Consecucion
view,sale.order,0,Procurement Corrected,Consecucion Corregida
view,sale.order,0,Create Invoice,Crear Factura
view,sale.order,0,Cancel Order,Cancelar Orden
view,sale.order,0,Set to Draft,Configurado como borrador
view,sale.order,0,Cancel Order,Cancelar Orden
view,sale.order,0,Cancel Order,Cancelar Orden
view,sale.order,0,Cancel Order,Cancelar Orden
view,sale.order,0,Other data,
view,sale.order,0,Notes,Notas
view,sale.order,0,History,
view,sale.order,0,Generated Invoices,
view,sale.order,0,Generated Pickings,
view,sale.order,0,Sales Order POS,Orden de Venta(PoS)
view,sale.order,0,Order Line,Linea de Orden
view,sale.order,0,Compute,Computar
view,sale.order,0,Direct Sale,Venta Directa
view,sale.order,0,Cancel Sale,Cancelar Venta
view,sale.order,0,Notes,Notas
view,sale.order,0,Advanced,Avanzada
view,sale.order,0,Shop,Tienda
view,sale.order,0,Order type,Tipo Orden
view,sale.order,0,Partner,Empresa(Socio)
view,sale.order,0,Links,Links
view,sale.order.line,0,Sales Order Lines,
view,sale.order.line,0,Qty,
view,sale.order.line,0,UoM,
view,sale.order.line,0,Sales Order Lines,
view,sale.order.line,0,Order Lines,Lineas de Orden
view,sale.order.line,0,Automatic Declaration,Declaracion Automatica
view,sale.order.line,0,Manual Designation,Designacion Manual
view,sale.order.line,0,States,
view,sale.order.line,0,Done,
view,sale.order.line,0,Properties,Propiedades
view,sale.order.line,0,Notes,Notas
view,sale.order.line,0,Invoice Lines,
wizard_field",sale.order.make_invoice,init,grouped",0,Group the invoices,
wizard_view,"sale.order.make_invoice,init",0,Create invoices,
wizard_view,"sale.order.make_invoice,init",0,Do you really want to create the invoices ?,
wizard_button,"sale.order.make_invoice,init,end",0,Cancel,
wizard_button,"sale.order.make_invoice,init,invoice",0,Create invoices,
wizard_field",sale.order.line.make_invoice,init,grouped",0,Group the invoices,
wizard_view,"sale.order.line.make_invoice,init",0,Create invoices,
wizard_view,"sale.order.line.make_invoice,init",0,Do you really want to create the invoices ?,
wizard_button,"sale.order.line.make_invoice,init,end",0,Cancel,
wizard_button,"sale.order.line.make_invoice,init,invoice",0,Create invoices,
field",stock.incoterms,active",0,Active,Activo
field",stock.incoterms,code",0,Code,Codigo
field",stock.incoterms,name",0,Name,Nombre
field",stock.inventory,name",0,Inventory,Inventario
field",stock.inventory,date_done",0,Date done,Fecha Realizada
field",stock.inventory,move_ids",0,Created Moves,Movimientos Creados
field",stock.inventory,state",0,State,Estado
field",stock.inventory,date",0,Date create,Crear Fecha
field",stock.inventory,inventory_line_id",0,Inventories,Inventarios
field",stock.inventory.line,inventory_id",0,Inventory,Inventario
field",stock.inventory.line,location_id",0,Location,Localizacion
field",stock.inventory.line,product_id",0,Product,Producto
field",stock.inventory.line,product_uom",0,Product UOM,Producto UOM
field",stock.inventory.line,product_qty",0,Quantity,Cantidad
field",stock.location,comment",0,Additional Information,Informacion Adiccional
field",stock.location,name",0,Location Name,Nombre Localizacion
field",stock.location,posy",0,Position Y,Posicion Y
field",stock.location,child_ids",0,Contains,Contiene
field",stock.location,usage",0,Location type,Tipo Localizacion
field",stock.location,posz",0,Position Z,Posicion Z
field",stock.location,posx",0,Position X,Posicion X
field",stock.location,allocation_method",0,Allocation Method,Metodo Allocation
field",stock.location,active",0,Active,Activo
field",stock.location,location_id",0,Parent Location,Localizacion
field",stock.location,account_id",0,Inventory Account,Cuenta Inventario
field",stock.lot,active",0,Active,Activo
field",stock.lot,move_ids",0,Move lines,Lineas Movimiento
field",stock.lot,tracking",0,Tracking,Tracking
field",stock.lot,name",0,Lot Name,Nombre Lote
field",stock.move,product_uos_qty",0,Quantity (UOS),
field",stock.move,address_id",0,Dest. Address,Direccion Destino
field",stock.move,tracking_id",0,Lot Tracking,Tracking Number
field",stock.move,product_uom",0,Product UOM,Producto UOM
field",stock.move,product_uos",0,Product UOS,
field",stock.move,prodlot_id",0,Production lot,
field",stock.move,move_dest_id",0,Dest. Move,Movimiento Destino
field",stock.move,product_qty",0,Quantity (UOM),Cantidad
field",stock.move,date",0,Date Created,Fecha Creacion
field",stock.move,lot_id",0,Lot,Lote
field",stock.move,location_id",0,Location,Localizacion
field",stock.move,name",0,Name,Nombre
field",stock.move,priority",0,Priority,Prioridad
field",stock.move,move_history_ids2",0,Move History,Historico Movimientos
field",stock.move,product_id",0,Product,Producto
field",stock.move,sale_line_id",0,Sale Order Line,
field",stock.move,date_planned",0,Planned date,Fecha Planeada
field",stock.move,move_history_ids",0,Move History,Historico Movimientos
field",stock.move,note",0,Notes,
field",stock.move,state",0,State,Estado
field",stock.move,location_dest_id",0,Dest. Location,Localizacion Destino
field",stock.move,production_id",0,Production,
field",stock.move,product_packaging",0,Product packaging,
field",stock.move,picking_id",0,Picking list,Picking list
field",stock.move.lot,origin",0,Origin,Origen
field",stock.move.lot,address_id",0,Destination Address,Direccion Destino
field",stock.move.lot,name",0,Move Description,Descripcion Movimientos
field",stock.move.lot,date_planned",0,Planned Date,Fecha Planeada
field",stock.move.lot,date_moved",0,Actual Date,Fecha Actual
field",stock.move.lot,state",0,State,Estado
field",stock.move.lot,loc_dest_id",0,Destination Location,Localizacion Destino
field",stock.move.lot,active",0,Active,Activo
field",stock.move.lot,lot_id",0,Lot,Lote
field",stock.move.lot,serial",0,Tracking Number,Tracking Number
field",stock.picking,origin",0,Origin,Origen
field",stock.picking,address_id",0,Partner Address,Mover a Direccion
field",stock.picking,move_type",0,Delivery Method,Metodo Envio
field",stock.picking,move_lines",0,Move Lines,Movimientos Lineas
field",stock.picking,active",0,Active,Activo
field",stock.picking,date",0,Date create,Fecha Creacion
field",stock.picking,lot_id",0,Consumer Lot Created,
field",stock.picking,location_id",0,Location,Localizacion
field",stock.picking,loc_move_id",0,Move to Location,Mover a Destino
field",stock.picking,name",0,Picking Name,Picking Name
field",stock.picking,auto_picking",0,Auto-Picking,Auto-Picking
field",stock.picking,work",0,Work todo,Work todo
field",stock.picking,sale_id",0,Sale Order,
field",stock.picking,invoice_state",0,Invoice state,
field",stock.picking,note",0,Notes,Notas
field",stock.picking,state",0,State,Estado
field",stock.picking,location_dest_id",0,Dest. Location,Localizacion Dest.
field",stock.picking,move_lot_id",0,Moves Created,
field",stock.picking,type",0,Shipping Type,Tipo Envio
field",stock.production.lot,date",0,Date create,
field",stock.production.lot,ref",0,Reference,
field",stock.production.lot,name",0,Code,
field",stock.production.lot,revisions",0,Revisions,
field",stock.production.lot.revision,indice",0,Revision,
field",stock.production.lot.revision,name",0,Revision name,
field",stock.production.lot.revision,date",0,Revision date,
field",stock.production.lot.revision,lot_id",0,Production lot,
field",stock.production.lot.revision,author_id",0,Author,
field",stock.production.lot.revision,description",0,Description,
field",stock.tracking,active",0,Active,Activo
field",stock.tracking,move_ids",0,Moves tracked,
field",stock.tracking,serial",0,Reference,Numero Serie
field",stock.tracking,date",0,Date create,Crear Fecha
field",stock.tracking,name",0,Tracking,Tracking
field",stock.warehouse,lot_input_id",0,Location Input,Entrada Localizacion
field",stock.warehouse,partner_address_id",0,Owner Address,
field",stock.warehouse,lot_output_id",0,Location Output,Salida Localizacion
field",stock.warehouse,name",0,Name,Nombre
field",stock.warehouse,lot_stock_id",0,Location Stock,Localizacion Stock
field",stock.warehouse.orderpoint,product_max_qty",0,Max Quantity,Cantidad Maxima
field",stock.warehouse.orderpoint,product_min_qty",0,Min Quantity,Cantidad Minima
field",stock.warehouse.orderpoint,qty_multiple",0,Qty Multiple,Cantidad Multiple
field",stock.warehouse.orderpoint,procurement_id",0,Purchase Order,Ordenes de Compra
field",stock.warehouse.orderpoint,product_id",0,Product,Producto
field",stock.warehouse.orderpoint,product_uom",0,Product UOM,Producto UOM
field",stock.warehouse.orderpoint,warehouse_id",0,Warehouse,Almacen
field",stock.warehouse.orderpoint,logic",0,Reordering Mode,Modo de 
field",stock.warehouse.orderpoint,active",0,Active,Activo
field",stock.warehouse.orderpoint,name",0,Name,Nombre
code,/usr/lib/python2.5/site-packages/tinyerp-server/service/security.py,0,Bad username or password,
code,/usr/lib/python2.5/site-packages/tinyerp-server/service/security.py,0,Bad username or password,
selection,"stock.inventory,state",0,Draft,Borrador
selection,"stock.inventory,state",0,Done,Hecho
selection,"stock.location,usage",0,Supplier Location,Localizacion Proveedor
selection,"stock.location,usage",0,Internal Location,Localizacion Interna
selection,"stock.location,usage",0,Customer Location,Localiacion Cliente
selection,"stock.location,usage",0,Inventory,Inventario
selection,"stock.location,usage",0,Procurement,Consecucion
selection,"stock.location,usage",0,Production,Produccion
selection,"stock.location,allocation_method",0,FIFO,FIFO
selection,"stock.location,allocation_method",0,LIFO,LIFO
selection,"stock.location,allocation_method",0,Nearest,El Mas Cercano
selection,"stock.move,priority",0,Not urgent,No Urgente
selection,"stock.move,priority",0,Urgent,Urgente
selection,"stock.move,state",0,Draft,Borrador
selection,"stock.move,state",0,Waiting,En Espera
selection,"stock.move,state",0,Confirmed,Confirmado
selection,"stock.move,state",0,Assigned,Asignado
selection,"stock.move,state",0,Done,Realizado
selection,"stock.move,state",0,cancel,Cancelado
selection,"stock.move.lot,state",0,Draft,Borrador
selection,"stock.move.lot,state",0,Moved,Movimiento
selection,"stock.picking,move_type",0,Direct Delivery,Envio Directo
selection,"stock.picking,move_type",0,All at once,Todo de Una vez
selection,"stock.picking,invoice_state",0,Invoiced,
selection,"stock.picking,invoice_state",0,To be invoiced,
selection,"stock.picking,invoice_state",0,No invoice,
selection,"stock.picking,state",0,draft,Borrador
selection,"stock.picking,state",0,waiting,En Espera
selection,"stock.picking,state",0,confirmed,Confirmado
selection,"stock.picking,state",0,assigned,Asignado
selection,"stock.picking,state",0,done,Realizado
selection,"stock.picking,state",0,cancel,Cancelado
selection,"stock.picking,type",0,Sending Goods,Enviar material
selection,"stock.picking,type",0,Getting Goods,Recibir Material
selection,"stock.picking,type",0,Internal,Internos
selection,"stock.warehouse.orderpoint,logic",0,Order to Max,Ordenar el Maximo
selection,"stock.warehouse.orderpoint,logic",0,Best price (not yet active!),Mejor Precio (no activo!)
xsl,stock.picking.list,0,PICKINGLIST,PICKINGLIST
xsl,stock.picking.list,0,Shipping Address:,Direccion Envio
xsl,stock.picking.list,0,Recipient,Atencion
xsl,stock.picking.list,0,Concerns:,Concierne:
xsl,stock.picking.list,0,Customer ref.,
xsl,stock.picking.list,0,Shipping ref.,
xsl,stock.picking.list,0,Picking Date,Picking Fecha
xsl,stock.picking.list,0,Shipping Date,
xsl,stock.picking.list,0,Product,Producto
xsl,stock.picking.list,0,Tracking,Tracking
xsl,stock.picking.list,0,Serial,Numero Serie
xsl,stock.picking.list,0,Qty,Cantidad
xsl,stock.picking.list,0,Location,Localizacion
xsl,stock.picking.list,0,Description,Descripcion
xsl,stock.picking.list,0,State,Estado
xsl,stock.location.overview,0,Product,Producto
xsl,stock.location.overview,0,Variants,Variantes
xsl,stock.location.overview,0,Amount,Cantidad
xsl,stock.location.overview,0,UoM,UoM
xsl,stock.location.overview,0,Unit Price,Precio Unitario
xsl,stock.location.overview,0,Value,Valor
xsl,stock.location.overview.all,0,Code,
xsl,stock.location.overview.all,0,Product,Producto
xsl,stock.location.overview.all,0,Variants,Variantes
xsl,stock.location.overview.all,0,Amount,Cantidad
xsl,stock.location.overview.all,0,UoM,UoM
xsl,stock.location.overview.all,0,Unit Price,Precio Unitario
xsl,stock.location.overview.all,0,Value,Valor
rml,sale.shipping,0,Delivery order,
rml,sale.shipping,0,Invoiced to,
rml,sale.shipping,0,Shipped to,
rml,sale.shipping,0,Order ref.,
rml,sale.shipping,0,Order date,
rml,sale.shipping,0,Shipping date,
rml,sale.shipping,0,Carrier,
rml,sale.shipping,0,Reference,
rml,sale.shipping,0,Designation,
