"id","code","name","account_type","reconcile","non_trade","name@pt"
"account_template_31101070113","3.11.01.07.01.13","(-) Worker's Food","expense","","","(-) Alimentação do Trabalhador"
"account_template_31101070114","3.11.01.07.01.14","(-) PIS/PASEP","expense","","","(-) PIS/PASEP"
"account_template_31101070115","3.11.01.07.01.15","(-) COFINS","expense","","","(-) COFINS"
"account_template_31101070116","3.11.01.07.01.16","(-) Further Taxes, Fees and Contributions, except IR and CSLL","expense","","","(-) Demais Impostos, Taxas e Contribuições, exceto IR e CSLL"
"account_template_31101070117","3.11.01.07.01.17","(-) Lease","expense","","","(-) Arrendamento Mercantil"
"account_template_31101070118","3.11.01.07.01.18","(-) Rentals","expense","","","(-) Aluguéis"
"account_template_31101070119","3.11.01.07.01.19","(-) Expenditure with Vehicles and Goods and Facilities Conservation","expense","","","(-) Despesas com Veículos e de Conservação de Bens e Instalações"
"account_template_31101070120","3.11.01.07.01.20","(-) Advertising, Publicity and Sponsorship","expense","","","(-) Propaganda, Publicidade e Patrocínio"
"account_template_31101070121","3.11.01.07.01.21","(-) Advertising, Publicity and Sponsorship of Assoc. Sports Maintaining Professional Football Team","expense","","","(-) Propaganda, Publicidade e Patrocínio de Assoc. Desportivas que Mantenha Equipe de Futebol Profissional"
"account_template_31101070122","3.11.01.07.01.22","(-) Fines","expense","","","(-) Multas"
"account_template_31101070123","3.11.01.07.01.23","(-) Depreciation Charges","expense_depreciation","","","(-) Encargos de Depreciação"
"account_template_31101070124","3.11.01.07.01.24","(-) Amortization Charges","expense_depreciation","","","(-) Encargos de Amortização"
"account_template_31101070125","3.11.01.07.01.25","(-) Losses in Credit Operations","expense","","","(-) Perdas em Operações de Crédito"
"account_template_31101070126","3.11.01.07.01.26","(-) Vacation Provisions","expense","","","(-) Provisões para Férias"
"account_template_31101070127","3.11.01.07.01.27","(-) Provisions for 13th Employee Salary","expense","","","(-) Provisões para 13º Salário de Empregados"
"account_template_31101070128","3.11.01.07.01.28","(-) Stock Loss Provision","expense","","","(-) Provisão para Perda de Estoque"
"account_template_31101070129","3.11.01.07.01.29","(-) Further Provisions","expense","","","(-) Demais Provisões"
"account_template_31101070130","3.11.01.07.01.30","(-) Gratifications to Administrators","expense","","","(-) Gratificações a Administradores"
"account_template_31101070131","3.11.01.07.01.31","(-) Royalties and Technical Assistance - In the COUNTRY","expense","","","(-) Royalties e Assistência Técnica - no PAÍS"
"account_template_31101070132","3.11.01.07.01.32","(-) Royalties and Technical Assistance - ABROAD","expense","","","(-) Royalties e Assistência Técnica - no EXTERIOR"
"account_template_31101070133","3.11.01.07.01.33","(-) Medical, Dental and Pharmaceutical Assistance to Employees","expense","","","(-) Assistência Médica, Odontológica e Farmacêutica a Empregados"
"account_template_31101070134","3.11.01.07.01.34","(-) Scientific and Technological Research","expense","","","(-) Pesquisas Científicas e Tecnológicas"
"account_template_31101070135","3.11.01.07.01.35","(-) Goods of Small Unit Value or Useful Life of up to one Year Deducted as Expense","expense","","","(-) Bens de Pequeno Valor Unitário ou de Vida Útil de até um Ano Deduzidos como Despesa"
"account_template_31101070136","3.11.01.07.01.36","(-) Electric Energy Expenditure","expense","","","(-) Despesas com Energia Elétrica"
"account_template_31101070137","3.11.01.07.01.37","(-) Water and Sewage Expenditure","expense","","","(-) Despesas com Água e Esgoto"
"account_template_31101070138","3.11.01.07.01.38","(-) Telephone and Internet expenditure","expense","","","(-) Despesas com Telefone e Internet"
"account_template_31101070139","3.11.01.07.01.39","(-) Postal and Courier Expenses","expense","","","(-) Despesas com Correios e Malotes"
"account_template_31101070140","3.11.01.07.01.40","(-) Insurance Expenditure","expense","","","(-) Despesas com Seguros"
"account_template_31101090101","3.11.01.09.01.01","(-) Passive Exchange Variations","expense","","","(-) Variações Cambiais Passivas"
"account_template_31101090102","3.11.01.09.01.02","(-) Incurred Losses in Variable Income Market except Day-Trade","expense","","","(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade"
"account_template_31101090103","3.11.01.09.01.03","(-) Day-Trade Operations Losses","expense","","","(-) Perdas em Operações Day-Trade"
"account_template_31101090104","3.11.01.09.01.04","(-) Interest expenditure on equity","expense","","","(-) Despesas de Juros sobre o Capital Próprio"
"account_template_31101090105","3.11.01.09.01.05","(-) Debenture Remuneration Expenses","expense","","","(-) Despesas de Remuneração de Debêntures"
"account_template_31101090106","3.11.01.09.01.06","(-) Interest on Loans from Related Persons or Located in a Country with Favoured Taxation","expense","","","(-) Juros com Empréstimos de Pessoas Vinculadas ou Situadas em País com Tributação favorecida"
"account_template_31101090107","3.11.01.09.01.07","(-) Financial Expenditure for Rent","expense","","","(-) Despesas Financeiras Relativas a Arrendamento"
"account_template_31101090108","3.11.01.09.01.08","(-) Other Financial Expenses","expense","","","(-) Outras Despesas Financeiras"
"account_template_31101090109","3.11.01.09.01.09","(-) Negative Results in Corporate Participation Valued by the Equity Method","expense","","","(-) Resultados Negativos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial"
"account_template_31101090110","3.11.01.09.01.10","(-) Negative results in SCP Valued by the Equity Method","expense","","","(-) Resultados Negativos em SCP Avaliadas pelo Método de Equivalência Patrimonial"
"account_template_31101090111","3.11.01.09.01.11","(-) Loss in Operations Directed abroad","expense","","","(-) Perdas em Operações Realizadas no Exterior"
"account_template_31101090112","3.11.01.09.01.12","(-) Estimated Losses Deriving from Recoverability Test (Impairment)","expense","","","(-) Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)"
"account_template_31101090113","3.11.01.09.01.13","(-) Expenses from Reclassification of Equity Valuation Adjustments","expense","","","(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial"
"account_template_31101090114","3.11.01.09.01.14","(-) Expenses from Reclassification of Equity Valuation Adjustments - Reflected","expense","","","(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial -Reflexo"
"account_template_31101090115","3.11.01.09.01.15","(-) Financial Expenses Resulting from Present Value Adjustments","expense_depreciation","","","(-) Despesas Financeiras Decorrentes dos Ajustes ao Valor Presente"
"account_template_31101090116","3.11.01.09.01.16","(-) Benefit Depreciation Charges Rental Object","expense_depreciation","","","(-) Encargos de Depreciação de Bens Objeto de Arrendamento"
"account_template_31101090117","3.11.01.09.01.17","(-) Capital Gain Amortization Charges","expense_depreciation","","","(-) Encargos de Amortização de Mais - Valia"
"account_template_31101090118","3.11.01.09.01.18","(-) Real Estate Rentals- Renter Related Part","expense","","","(-) Aluguéis de Bens Imóveis- Locador  Parte Relacionada"
"account_template_31101090119","3.11.01.09.01.19","(-) Leases of Real Estate Landlord Unrelated Party","expense","","","(-) Aluguéis de Bens Imóveis Locador  Parte Não Relacionada"
"account_template_31101090120","3.11.01.09.01.20","(-) Expenditure with Securities Loans","expense","","","(-) Despesas com Empréstimos de Valores Mobiliários"
"account_template_31101090121","3.11.01.09.01.21","(-) Brokerage and commission expenses","expense","","","(-) Despesas com Corretagem e Emolumentos"
"account_template_31101090122","3.11.01.09.01.22","(-) Expenses with Negative Goodwill on Transfer of Securities","expense","","","(-) Despesas  com Deságio na Cessão de Títulos"
"account_template_31101090123","3.11.01.09.01.23","(-) Expenditure in Mutual Operations – Related Party","expense","","","(-) Despesas Incorridas em Operações de Mútuo – Parte Relacionada"
"account_template_31101090124","3.11.01.09.01.24","(-) Expenses Incurred in Loan Transactions - Unrelated Party","expense","","","(-) Despesas Incorridas em Operações de Mútuo – Parte Não Relacionada"
"account_template_31101090125","3.11.01.09.01.25","(-) Expenditure incurred in Other Financial Liabilities Measured by Amortized Cost","expense","","","(-) Despesas Incorridas  em Outros Passivos Financeiros Mensurados Pelo Custo Amortizado"
"account_template_31101090126","3.11.01.09.01.26","(-) Fair Value Adjustment Loss - Financial Instruments for Trading - No Hedge - Fair Value for Result","expense","","","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros para Negociação - Não Hedge - Valor Justo pelo Resultado"
"account_template_31101090127","3.11.01.09.01.27","(-) Fair Value Adjustment Loss - Available Financial Instruments for Sale - Reclassification of Equity Valuation Adjustments","expense","","","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial"
"account_template_31101090128","3.11.01.09.01.28","(-) Fair Value Adjustment Loss - Fair Value Hedge Financial Instruments","expense","","","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge de Valor Justo"
"account_template_31101090129","3.11.01.09.01.29","(-) Fair Value Adjustment Loss - Hedge Financial Instruments - Reclassification of Equity Valuation Adjustments","expense","","","(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial"
"account_template_31101090130","3.11.01.09.01.30","(-) Loss of Adjustment to Fair Value - Fair Value Hedge Item","expense","","","(-) Perda de Ajuste a Valor Justo - Item Objeto de Hedge de Valor Justo"
"account_template_31101090131","3.11.01.09.01.31","(-) Loss of Adjustment to Fair Value - Property for Investment","expense","","","(-) Perda de Ajuste a Valor Justo - Propriedade para Investimento"
"account_template_31101090132","3.11.01.09.01.32","(-) Fair Value Adjustment Loss - Consumable Biological Asset","expense","","","(-) Perda de Ajuste a Valor Justo - Ativo Biológico Consumível"
"account_template_31101090133","3.11.01.09.01.33","(-) Fair Value Adjustment Loss - Biological Production Act","expense","","","(-) Perda de Ajuste a Valor Justo - Ativo Biológico de Produção"
"account_template_31101090134","3.11.01.09.01.34","(-) Fair Value Adjustment Loss - Non-Current Assets Held for Sale","expense","","","(-) Perda de Ajuste a Valor Justo - Ativos Não Circulantes Mantidos para Venda"
"account_template_31101090135","3.11.01.09.01.35","(-) Loss of Adjustment to Fair Value - Subscription of Capital with other Goods","expense","","","(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com demais Bens"
"account_template_31101090136","3.11.01.09.01.36","(-) Loss of Adjustment to Fair Value - Equity Subscription with Corporate Participation","expense","","","(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com Participação Societária"
"account_template_31101090137","3.11.01.09.01.37","(-) Fair Value Adjustment Loss - Acquisition of Equity Interest in Stages","expense","","","(-) Perda de Ajuste a Valor Justo - Aquisição de Participação Societária em Estágios"
"account_template_31101090138","3.11.01.09.01.38","(-) Fair Value Adjustment Loss - Due to Exchange of Assets or Liabilities","expense","","","(-) Perda de Ajuste a Valor Justo - Decorrente de Permuta de Ativos ou Passivos"
"account_template_31101090139","3.11.01.09.01.39","(-) Loss of Adjustment to Fair Value - Other Operations","expense","","","(-) Perda de Ajuste a Valor Justo - Outras Operações"
"account_template_31101090199","3.11.01.09.01.99","(-) Other Operational Expenses","expense","","","(-) Outras Despesas Operacionais"
"account_template_31101110101","3.11.01.11.01.01","Income from the Sale of Assets under Current Assets or Long-Term Assets","income","","","Receitas na Alienação de Bens Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo"
